No.	CHRIP_ID	CAS RN	CAS Identity	Chemical Substance Name
5399	C001-172-31A	-		"Copolymer of butan-1-yl methacrylate / 2-ethylhexan-1-yl acrylate / 2-hydroxypropan-1-yl acrylate / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5400	C001-172-19A	-		"Copolymer of butan-1-yl methacrylate / 2-hydroxypropan-1-yl acrylate / isobutyl acrylate / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5401	C001-092-66A	-		"Copolymer of butan-1-yl methacrylate / 2-hydroxypropane-1,3-diyl dimethacrylate / methyl methacrylate (crosslinked structure) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5402	C001-166-14A	-		"Copolymer of butan-1-yl methacrylate / 3-[dimethoxy(methyl)silyl]propan-1-yl methacrylate / 2-(N,N-dimethylamino)ethyl acrylate / 2-ethylhexan-1-yl acrylate / alpha-hydro-omega-(methacryloyloxy)poly(oxyethylene) / isobutyl methacrylate / methyl methacrylate / 3-(triethoxysilyl)propan-1-yl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5403	C001-095-73A	-		"Copolymer of butan-1-yl methacrylate / cyclohexan-1-yl methacrylate / 2-hydroxyethyl acrylate / methacrylic acid / 2-methoxyethyl acrylate / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5404	C001-146-30A	-		"Copolymer of butan-1-yl methacrylate / dibutan-1-yl fumarate / diisobutyl fumarate / 2-hydroxyethyl methacrylate / methacrylic acid / methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5405	C001-164-21A	-		"Copolymer of butan-1-yl methacrylate / divinylbenzene / ethylstyrene / methacrylic acid / methyl methacrylate / sodium 4-vinylbenzenesulfonate / styrene (crosslinked structure) (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)"
5406	C001-165-89A	-		"Copolymer of butan-1-yl methacrylate / methacrylic acid / 2-[4-(2-phenylpropan-2-yl)phenoxy]ethyl acrylate (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5407	C001-120-76A	-		"Copolymer of butane-1,4-diyl diacrylate / butan-1-yl acrylate / methyl methacrylate (crosslinked structure) (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)"
5408	C001-161-81A	-		"Copolymer of butane-1,4-diyl diacrylate / methyl methacrylate (crosslinked structure) (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)"
5409	C000-823-20A	-		"Copolymer of butoxyethylene / chlorotrifluoroethylene / ethoxyethylene / hexafluoropropylene / 4-hydroxybutoxyethylene / 2-hydroxyethoxyethylene / alpha-(2-methyl-1-oxo-2-propenyl)-omega-hydroxy-poly[oxy(methyl-1,2-ethanediyl)] / sodium 4-(allyloxy)-1,4-dioxo-1-dodecyl(or tridecyl)-2-butanesulfonate / vinyl acetate / vinyl p-tert-butylbenzoate / vinyl 2,3-dimethyl-2-isopropylbutyrate / vinyl 2,2-dimethylheptanoate / vinyl 2,2,3,3-tetramethylvalerate / vinyl 2,2,3,4-tetramethylvalerate / vinyl 2,2,4,4-tetramethylvalerate / vinyl 2,3,3-trimethyl-2-ethylbutyrate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5410	C000-903-17A	-		"Copolymer of butyl acrylate / 2-(DELTA(2)-1,3-oxazolin-2-yl)propene / styrene / m-,p-divinylbenzene (It is limited that a number-average molecular weight of the polymer is 1,000 or more and containing crosslinked structure.)"
5411	C000-959-25A	-		"Copolymer of butyl acrylate / 4-isopropenylphenol / methacrylic acid / tricyclo[5.2.1.0.(2,6)]dec-8-yl methacrylate / 1,7,7-trimethylbicyclo[2.2.1]hept-2-yl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5412	C000-975-67A	-		"Copolymer of butyl acrylate / N,N-dimethylacrylamide / 2-hydroxyethyl acrylate / methyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5413	C000-962-46A	-		"Copolymer of butyl acrylate / N-(1,1-dimethyl-3-oxobutyl)acrylamide / 2-hydroxyethyl methacrylate / N-isopropylacrylamide / methyl methacrylate / N,N'-methylenebis(acrylamide) / styrene (crosslinked structure) (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)"
5414	C001-143-34A	-		"Copolymer of butyl acrylate / acrylonitrile / buta-1,3-diene / methacrylic acid (crosslinked structure) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5415	C000-940-80A	-		"Copolymer of butyl acrylate / ethylene dimethacrylate / styrene (crosslinked structure) (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)"
5416	C001-002-47A	-		"Copolymer of butyl acrylate with 4-vinylphenol (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
5417	C000-876-87A	-		"Copolymer of butyl acrylate, 1,4-divinylbenzene, methacrylic acid, methyl methacrylate and styrene (having 1,000 or more of number average molecular weight also insoluble in water, fat-soluble solvent, universally applicable solvent, acid and alkali)"
5418	C001-023-90A	-		"Copolymer of butyl acrylate, 2-(N,N-dimethylamino)ethyl methacrylate, methyl methacrylate and styrene (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
5419	C001-036-66A	-		"Copolymer of butyl acrylate, 2-chloroethoxyethene, ethyl acrylate and 2-methoxyethyl acrylate (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
5420	C000-989-13A	-		"Copolymer of butyl acrylate, 4-(chloromethyl)styrene, ethyl acrylate and 2-methoxyethyl acrylate (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
5421	C001-001-01A	-		"Copolymer of butyl acrylate, butyl hydrogen butenedioate, ethyl acrylate and 2-methoxyethyl acrylate (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
5422	C001-021-18A	-		"Copolymer of butyl acrylate, butyl hydrogen fumarate, ethyl acrylate and 2-methoxyethyl acrylate (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
5423	C000-998-69A	-		"Copolymer of butyl acrylate, butyl methacrylate, 2-hydroxyethyl methacrylate, 2-isopropenyl-4,5-dihydrooxazole and (addition compound of hexano-6-lactone to 2-hydroxyethyl methacrylate) (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
5424	C000-822-62A	-		"Copolymer of butyl acrylate, butyl methacrylate, cyclohexyl methacrylate, dodecyl methacrylate, ethyl acrylate, 2-ethylhexyl acrylate, 2-hydroxyethyl methacrylate, isobutyl acrylate, methacrylic acid, methyl methacrylate, 2-(phosphonooxy)ethyl methacrylate, styrene, tert-butyl methacrylate, tridecyl methacrylate and 2-(trimethylsiloxy)ethyl methacrylate (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
5425	C001-025-61A	-		"Copolymer of butyl acrylate, butyl methacrylate, ethyl acrylate, 2-hydroxyethyl methacrylate, methyl methacrylate and vinyl acetate (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
5426	C000-989-02A	-		"Copolymer of butyl acrylate, ethyl acrylate, 2,3-epoxypropyl methacrylate and 2-methoxyethyl acrylate (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
5427	C001-010-35A	-		"Copolymer of butyl acrylate, ethyl acrylate, 2-methoxyethyl acrylate and vinyl chloroacetate (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
5428	C001-035-20A	-		"Copolymer of butyl acrylate, ethyl acrylate, alpha-methacryloyl-omega-hydroxypoly(oxyethylene) and ureylenediethylene dimethacrylate (having 1,000 or more of number average molecular weight also insoluble in water, lipophilic solvents, generally used solvents, acid and alkaline)"
5429	C000-939-30A	-		"Copolymer of butyl acrylate, ethylene acetoacetate methacrylate, methacrylic acid and methyl methacrylate (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
5430	C000-984-02A	-		"Copolymer of butyl acrylate, methyl methacrylate and 1-methylpropane-1,3-diyl dimethacrylate (having 1,000 or more of number average molecular weight also insoluble in water, fat-soluble solvent, universally applicable solvent, acid and alkali)"
5431	C000-994-27A	-		"Copolymer of butyl acrylate, methyl methacrylate and 2-ethyl-2-[(acryloyloxy)methyl]propane-1,3-diyl diacrylate (having 1,000 or more of number average molecular weight also insoluble in water, fat-soluble solvent, universally applicable solvent, acid and alkali)"
5432	C001-020-50A	-		"Copolymer of butyl acrylate, methyl methacrylate, 2-methoxyethyl methacrylate and triisopropylsilyl methacrylate (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
5433	C000-838-34A	-		"Copolymer of butyl acrylate-cyclohexyl methacrylate-dodecyl methacrylate-2-hydroxyethyl methacrylate-methyl methacrylate-methacrylic acid-styrene-2,2,6,6-tetramethyl-4-piperidyl methacrylate (the contents of component having molecular weight less than 1,000 is not more than 1%)"
5434	C000-848-15A	-		"Copolymer of butyl acrylate/ 2-isopropenyl-1-oxa-3-aza-2-cyclopentene/methyl methacrylate (insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
5435	C000-845-97A	-		"Copolymer of butyl acrylate/1-(isopropenylphenyl)-1-(methyl)ethyl isocyanate/methyl methacrylate(insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
5436	C000-858-96A	-		"Copolymer of butyl acrylate/2,2-(dimethylene)butyl trimethacrylate/methacrylic acid/methyl methacrylate(a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fatty solvent, usual solvent, acid and alkali)"
5437	C000-942-62A	-		"Copolymer of butyl acrylate/2,3-epoxypropyl methacrylate/ethyl acrylate/N-(hydroxymethyl)acrylamide/methyl methacrylate (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less, and the polymer is insoluble in water, acid and alkali, and the content of 2,3-epoxypropyl methacrylate in the molecular structure is 5% or less.)"
5438	C000-855-89A	-		"Copolymer of butyl acrylate/3-[dimethoxy(methyl)silyl]propyl methacrylate/maleic anhydride/methyl methacrylate/octadecyl methacrylate/styrene(insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
5439	C000-858-74A	-		"Copolymer of butyl acrylate/N-[3-(dimethylamino)propyl]acrylamide/styrene(insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
5440	C000-833-67A	-		"Copolymer of butyl acrylate/butyl methacrylate/2-hydroxyethyl methacrylate/methyl methacrylate/methacrylic acid/3-(trimethoxysilyl)propyl methacrylate/3-[methyl(polydimethylsiloxanyl)]propyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
5441	C000-833-12A	-		"Copolymer of butyl acrylate/butyl methacrylate/3,4-epoxycyclohexylmethyl acrylate/2-hydroxyethyl acrylate/styrene (the contents of the component having molecular weight less than 1,000 is not more than 1%)"
5442	C000-843-04A	-		"Copolymer of butyl acrylate/butyl methacrylate/3,4-epoxycyclohexylmethyl acrylate/2-hydroxyethyl acrylate/styrene/3-(trimethoxysilyl)propyl methacrylate (the contents of the component having molecular weight less than 1,000 is not more than 1%)"
